10	35	2830	0	9993079442
10	35	2830	0	9974504423
10	35	2840	0	9992361490
10	45	2206	0	9992907461
10	45	2200	0	9945957258
10	45	2220	0	9983753333
10	45	2210	0	9970643566
10	45	2206	0	10000447929
10	55	1810	0	9992056308
10	55	1810	0	9988451242
10	55	1810	0	9984419870
10	55	1808	0	9999436424
10	55	1800	0	9983028318
10	65	1510	0	9981623708
10	65	1530	0	9965634887
10	65	1530	0	9967678669
10	65	1530	0	9955688982
10	65	1530	0	9985059660
10	75	1330	0	9953504368
10	75	1330	0	9978218326
10	75	1330	0	9956481023
10	75	1330	0	9956819356
10	75	1330	0	9951935377
10	85	1180	0	9994227306
10	85	1180	0	9991916760
10	85	1173	0	9990760891
10	85	1180	0	9993210323
10	85	1170	0	9935652419
10	95	1050	0	9935550424
10	95	1050	0	9955164361
10	95	1050	0	9970759764
10	95	1050	0	9957956663
10	95	1050	0	9957832398
15	5	25974	0	10002003378
15	5	26084	0	10011570334
15	5	25309	0	10004799771
15	5	25439	0	10006468515
15	15	9543	0	9998394233
15	15	9501	0	9997120753
15	15	9266	0	10004648940
15	15	9198	0	9980341375
15	15	9526	0	9999921031
15	25	5751	0	10001180268
15	25	5646	0	9993297447
15	25	5501	0	9995441297
15	25	5544	0	9999874833
15	25	5808	0	10001239084
15	35	4222	0	9999182435
15	35	4245	0	9999387847
15	35	4214	0	10002856764
15	35	4214	0	10000566964
15	35	4230	0	9997913327
15	45	3315	0	9993191654
15	45	3315	0	9991205328
15	45	3307	0	9998309432
15	45	3303	0	9992717275
15	45	3294	0	9999066177
15	55	2685	0	9991679533
15	55	2694	0	9999060099
15	55	2715	0	9985418933
15	55	2712	0	10000768468
15	55	2714	0	9998452133
15	65	2294	0	9994229476
15	65	2295	0	9972938777
15	65	2294	0	9993857229
15	65	2294	0	9998437748
15	65	2294	0	9994706133
15	75	1995	0	9967957712
15	75	1995	0	9984298054
15	75	1983	0	9994906419
15	75	1980	0	9965090409
15	75	1981	0	9979150087
15	85	1760	0	9990734006
15	85	1769	0	9997487900
15	85	1756	0	9969523438
15	85	1757	0	9983193057
15	85	1755	0	9974363665
15	95	1569	0	9994747577
15	95	1575	0	9981028257
15	95	1575	0	9963696172
15	95	1573	0	10012773803
15	95	1556	0	9988409557
20	5	30923	0	10000857042
20	5	36355	0	10005562393
20	5	33936	0	10001272811
20	5	32858	0	10002182803
20	5	27480	0	10005085663
20	15	12685	0	10001123094
20	15	12959	0	10001239763
20	15	13009	0	9980646836
20	15	13045	0	10000473944
20	15	12880	0	10000053897
20	25	7796	0	10001371738
20	25	7848	0	9999723639
20	25	7609	0	9999760401
20	25	7552	0	9997394784
20	25	7832	0	9998794558
20	35	5642	0	9998349609
20	35	5660	0	9995288002
20	35	5664	0	9999399363
20	35	5650	0	10000796294
20	35	5660	0	9986881979
20	45	4357	0	9998646656
20	45	4292	0	9997945866
20	45	4178	0	9991730400
20	45	4340	0	10003653266
20	45	4376	0	10000211931
20	55	3604	0	9992674595
20	55	3560	0	9987349728
20	55	3557	0	9978976677
20	55	3620	0	9994125517
20	55	3605	0	9999716931
20	65	3063	0	9995739716
20	65	3060	0	9988800842
20	65	3055	0	10000134127
20	65	3060	0	9990298837
20	65	3060	0	9965747939
20	75	2651	0	9999809660
20	75	2649	0	9998258417
20	75	2649	0	9990464563
20	75	2660	0	9961439262
20	75	2660	0	9974320985
20	85	2340	0	9967146620
20	85	2351	0	10001576019
20	85	2349	0	10005136691
20	85	2360	0	9997737336
20	85	2347	0	9996600837
20	95	2100	0	9928394836
20	95	2100	0	9965156098
20	95	2091	0	9993014870
20	95	2100	0	9953524797
20	95	2100	0	9938673326
25	5	44994	0	10005037386
25	5	45611	0	10001001891
25	5	45741	0	9998206867
25	5	44797	0	10002373990
25	5	43995	0	10001171779
25	15	16242	0	9999425331
25	15	16059	0	9997153469
25	15	16154	0	10005642152
25	15	16156	0	9997902069
25	15	16075	0	9993823945
25	25	9857	0	9999215683
25	25	9880	0	10004605790
25	25	9843	0	10004666774
25	25	9881	0	10001277795
25	25	9820	0	9996978087
25	35	7040	0	9999702242
25	35	7050	0	9999701375
25	35	7067	0	9999508743
25	35	7045	0	9997650781
25	35	7075	0	9993739326
25	45	5494	0	9999752078
25	45	5417	0	10002451990
25	45	5524	0	9990940966
25	45	5523	0	9999533189
25	45	5513	0	10000271785
25	55	4525	0	9998706372
25	55	4501	0	9995591983
25	55	4498	0	9999610753
25	55	4506	0	9999324648
25	55	4379	0	9992761315
25	65	3788	0	9996603515
25	65	3789	0	10003642785
25	65	3804	0	9987604057
25	65	3826	0	9983630797
25	65	3825	0	9970767074
25	75	3325	0	9979643909
25	75	3313	0	10000923004
25	75	3314	0	10001330793
25	75	3245	0	9996006708
25	75	3325	0	9987677560
25	85	2938	0	10000722978
25	85	2933	0	10000369176
25	85	2937	0	10001444448
25	85	2929	0	9993998085
25	85	2909	0	9996398520
25	95	2625	0	9968941799
25	95	2625	0	9934214692
25	95	2625	0	9973300099
25	95	2625	0	9973503648
25	95	2625	0	9942872626
25	35	7067	0	9999508743
25	35	7045	0	9997650781
25	35	7075	0	9993739326
25	45	5494	0	9999752078
25	45	5417	0	10002451990
25	45	5524	0	9990940966
25	45	5523	0	9999533189
25	45	5513	0	10000271785
25	55	4525	0	9998706372
25	55	4501	0	9995591983
25	55	4498	0	9999610753
25	55	4506	0	9999324648
25	55	4379	0	9992761315
25	65	3788	0	9996603515
25	65	3789	0	10003642785
25	65	3804	0	9987604057
25	65	3826	0	9983630797
25	65	3825	0	9970767074
25	75	3325	0	9979643909
25	75	3313	0	10000923004
25	75	3314	0	10001330793
25	75	3245	0	9996006708
25	75	3325	0	9987677560
25	85	2938	0	10000722978
25	85	2933	0	10000369176
25	85	2937	0	10001444448
25	85	2929	0	9993998085
25	85	2909	0	9996398520
25	95	2625	0	9968941799
25	95	2625	0	9934214692
25	95	2625	0	9973300099
25	95	2625	0	9973503648
25	95	2625	0	9942872626
30	5	51528	0	10002700713
30	5	47866	0	10003718693
30	5	47018	0	9998058148
30	5	47333	0	9999400363
30	5	53238	0	10002036414
30	15	19312	0	10003568538
30	15	19534	0	10001643214
30	15	19291	0	10003249063
30	15	19649	0	10002015922
30	15	19478	0	10003006402
30	25	11747	0	10003594024
30	25	11572	0	10000311633
30	25	11819	0	10002349334
30	25	11784	0	9998732579
30	25	11644	0	9996958582
30	35	8436	0	10000141344
30	35	8472	0	9999630494
30	35	8493	0	9996292097
30	35	8398	0	10005924152
30	35	8458	0	9999519010
30	45	6623	0	9996854001
30	45	6612	0	10002533272
30	45	6603	0	9996147234
30	45	6619	0	10000161270
30	45	6534	0	10006808969
30	55	5413	0	9997620541
30	55	5430	0	9979507344
30	55	5430	0	9994779292
30	55	5430	0	9968176167
30	55	5430	0	9986445553
30	65	4568	0	9993130483
30	65	4584	0	9997435790
30	65	4590	0	9992908143
30	65	4593	0	10002091348
30	65	600	0	1274739615
30	5	43173	0	10008397982
30	5	34837	0	10033515697
30	5	42888	0	10011961137
30	5	38301	0	10096939677
30	5	38240	0	10002613441
30	15	17310	0	10013436603
30	15	17799	0	10004237379
30	15	17641	0	10002297889
30	15	17928	0	10013625385
30	15	17586	0	10007471442
30	25	10579	0	10000802649
30	25	9869	0	10001253103
30	25	10135	0	9999053772
30	25	10969	0	10000552774
30	25	10763	0	10000660992
30	35	7967	0	9999231501
30	35	7991	0	10001259528
30	35	8394	0	10000826122
30	35	8323	0	9999882730
30	35	8368	0	9998944955
30	45	6437	0	9997395382
30	45	6375	0	9999068098
30	45	6124	0	10000170082
30	45	6357	0	10000360126
30	45	6224	0	9999067512
30	55	5271	0	10004443773
30	55	5339	0	9995887435
30	55	5320	0	9998577238
30	55	5327	0	9999508036
30	55	5134	0	9994163215
30	65	4496	0	10000742948
30	65	4451	0	9998637401
30	65	4403	0	10002316140
30	65	4390	0	10009781995
30	65	4456	0	10000486468
30	75	3962	0	9988320981
30	75	3972	0	10002230165
30	75	3952	0	10003354502
30	75	3957	0	10001974133
30	75	3981	0	10001174679
30	85	3489	0	10003930306
30	85	3409	0	9995972075
30	85	3494	0	9995285857
30	85	3480	0	9990564952
30	85	3510	0	9994874477
30	95	3131	0	9997422523
30	95	3113	0	9992524203
30	95	3090	0	9990960766
30	95	3104	0	10047315803
30	95	3118	0	10004400702
35	5	2179	54283	836023501
35	5	63690	0	10003770070
35	5	60270	0	10004898743
35	5	64183	0	10000910673
35	5	59752	0	10000989522
35	15	22772	0	10000260768
35	15	22878	0	10000829349
35	15	22889	0	10001328392
35	15	22590	0	10003372642
35	15	22714	0	10000198140
35	25	13758	0	10001898009
35	25	13799	0	10001583537
35	25	13830	0	9998771141
35	25	13848	0	9999543352
35	25	13670	0	10003258937
35	35	9892	0	10000246174
35	35	9770	0	10003913444
35	35	9927	0	9998788608
35	35	9905	0	9986425162
35	35	9901	0	9998107523
35	45	7723	0	10004067487
35	45	7666	0	9990692290
35	45	7636	0	10005434716
35	45	7708	0	9999140277
35	45	7635	0	9996927062
35	55	6335	0	9975464618
35	55	6335	0	9984825521
35	55	6335	0	10003019845
35	55	6335	0	9987780890
35	55	6302	0	10001318327
35	65	5355	0	9988006657
35	65	5365	0	10000972833
35	65	5375	0	9999831913
35	65	5355	0	9971360500
35	65	5367	0	10001032544
35	75	4655	0	9955772711
35	75	4655	0	9953870618
35	75	4655	0	9957492350
35	75	4655	0	9974910906
35	75	4655	0	9963662619
35	85	4116	0	9999705497
35	85	4129	0	9999157469
35	85	4130	0	9992192544
35	85	4130	0	9986155965
35	85	4129	0	10002984036
35	95	3675	0	9944739845
35	95	3675	0	9943446789
35	95	3675	0	9923608667
35	95	3675	0	9941511911
35	95	3675	0	9924885280
35	15	22772	0	10000260768
35	15	22878	0	10000829349
35	15	22889	0	10001328392
35	15	22590	0	10003372642
35	15	22714	0	10000198140
35	25	13758	0	10001898009
35	25	13799	0	10001583537
35	25	13830	0	9998771141
35	25	13848	0	9999543352
35	25	13670	0	10003258937
35	35	9892	0	10000246174
35	35	9770	0	10003913444
35	35	9927	0	9998788608
35	35	9905	0	9986425162
35	35	9901	0	9998107523
35	45	7723	0	10004067487
35	45	7666	0	9990692290
35	45	7636	0	10005434716
35	45	7708	0	9999140277
35	45	7635	0	9996927062
35	55	6335	0	9975464618
35	55	6335	0	9984825521
35	55	6335	0	10003019845
35	55	6335	0	9987780890
35	55	6302	0	10001318327
35	65	5355	0	9988006657
35	65	5365	0	10000972833
35	65	5375	0	9999831913
35	65	5355	0	9971360500
35	65	5367	0	10001032544
35	75	4655	0	9955772711
35	75	4655	0	9953870618
35	75	4655	0	9957492350
35	75	4655	0	9974910906
35	75	4655	0	9963662619
35	85	4116	0	9999705497
35	85	4129	0	9999157469
35	85	4130	0	9992192544
35	85	4130	0	9986155965
35	85	4129	0	10002984036
35	95	3675	0	9944739845
35	95	3675	0	9943446789
35	95	3675	0	9923608667
35	95	3675	0	9941511911
35	95	3675	0	9924885280
40	5	54241	0	10000729579
40	5	65076	0	10000674343
40	5	60801	0	9346884445
40	5	66114	0	10001873770
40	5	57712	0	10000225007
40	15	24432	0	10003045737
40	15	25634	0	10007190378
40	15	25885	0	10001343109
40	15	25821	0	10002251900
40	15	25789	0	9969173598
40	25	15858	0	10000027740
40	25	15754	0	10000176806
40	25	15807	0	10000328767
40	25	15547	0	10000205506
40	25	15685	0	9962274591
40	35	11287	0	10005738183
40	35	11282	0	9998741069
40	35	11274	0	10002263636
40	35	11345	0	9998361358
40	35	11344	0	9999894934
40	45	8840	0	9986210035
40	45	8839	0	9999637264
40	45	8840	0	9995878453
40	45	8776	0	9999519151
40	45	8840	0	9992627797
40	55	7240	0	9991680022
40	55	7240	0	9975922401
40	55	7240	0	9972442919
40	55	7240	0	9981806602
40	55	7240	0	9982438224
40	65	6158	0	10002811799
40	65	6151	0	10000821995
40	65	6142	0	10000441193
40	65	6159	0	10002130784
40	65	6159	0	10004796062
40	75	5320	0	9951031717
40	75	5320	0	9952183273
40	75	5320	0	9957431906
40	75	5320	0	9951286705
40	75	5320	0	9956435895
40	85	4720	0	9992285500
40	85	4719	0	9998993040
40	85	4720	0	9988767704
40	85	4720	0	9992123343
40	85	4720	0	9993373817
40	95	4200	0	9923245815
40	95	4200	0	9945743657
40	95	4200	0	9924362416
40	95	4200	0	9928068070
40	95	4200	0	9923321200
45	5	77352	0	10000881234
45	5	81515	0	10003378110
45	5	79166	0	10002547942
45	5	83627	0	10001269844
45	5	76061	0	10005582342
45	15	27982	0	9999398048
45	15	27249	0	10004129255
45	15	29156	0	9999620825
45	15	27118	0	10001852520
45	15	27119	0	10004933794
45	25	17612	0	10000448174
45	25	17763	0	9998841420
45	25	17677	0	10000247569
45	25	17794	0	9998653012
45	25	17720	0	10002833329
45	35	12718	0	9996884425
45	35	12636	0	10000394508
45	35	12596	0	10000362323
45	35	12735	0	9989585150
45	35	12780	0	9999604404
45	45	9945	0	9975351693
45	45	9945	0	9978581218
45	45	9945	0	9969996168
45	45	9945	0	9965485575
45	45	9945	0	9976197129
45	55	8145	0	9964168812
45	55	8145	0	9965409632
45	55	8104	0	9994864657
45	55	8145	0	9958902272
45	55	8145	0	9964273686
45	65	6894	0	10001110577
45	65	6920	0	10004330309
45	65	6894	0	10001664125
45	65	6930	0	10005004794
45	65	6929	0	10005030241
45	75	5985	0	9954917452
45	75	5985	0	9975333800
45	75	5985	0	9978176400
45	75	5985	0	9953419324
45	75	5985	0	9950088190
45	85	5274	0	10001159706
45	85	5310	0	9994158175
45	85	5310	0	9987941887
45	85	5310	0	9997458148
45	85	5310	0	9993154814
45	95	4725	0	9926042586
45	95	4500	0	9449834659
45	95	4950	0	9927285851
45	95	4725	0	9926965958
45	95	41129	2070	4431487989
50	5	46612	0	10005239252
50	5	91336	0	10002224480
50	5	81805	0	10000873552
50	5	84188	0	10000606481
50	5	86853	0	10001649183
50	15	32772	0	10001615376
50	15	32540	0	10004568062
50	15	32701	0	9999389852
50	15	32512	0	10000403820
50	15	32546	0	10000513078
50	25	19823	0	10000157876
50	25	19845	0	10000721589
50	25	19699	0	9998135009
50	25	19797	0	9997546853
50	25	19793	0	10000144308
50	35	14168	0	10003265721
50	35	14075	0	10001449502
50	35	14116	0	10000921940
50	35	14099	0	9998900129
50	35	14174	0	9999967805
50	45	11023	0	10000237891
50	45	10769	0	10006945636
50	45	10982	0	9998852165
50	45	11050	0	9978510432
50	45	11007	0	9993479292
50	55	9050	0	9967962330
50	55	9050	0	9994279199
50	55	9050	0	9969203108
50	55	9050	0	9962137982
50	55	9050	0	9968134242
50	65	7676	0	10003052759
50	65	7667	0	9999987915
50	65	7700	0	9998364581
50	65	7700	0	9994381505
50	65	7682	0	10003807508
50	75	6650	0	9945745679
50	75	6650	0	9953370436
50	75	6650	0	9956846700
50	75	6650	0	9948379600
50	75	6650	0	9944773143
50	85	5900	0	9988589019
50	85	5900	0	9987162116
50	85	5900	0	9992652872
50	85	5900	0	9995700896
50	85	5900	0	9985999788
50	95	5250	0	9926066903
50	95	5250	0	9919126658
50	95	5250	0	9929095430
50	95	5250	0	9918050552
50	95	5250	0	9927926674
50	5	91336	0	10002224480
50	5	81805	0	10000873552
50	5	84188	0	10000606481
50	5	86853	0	10001649183
50	15	32772	0	10001615376
50	15	32540	0	10004568062
50	15	32701	0	9999389852
50	15	32512	0	10000403820
50	15	32546	0	10000513078
50	25	19823	0	10000157876
50	25	19845	0	10000721589
50	25	19699	0	9998135009
50	25	19797	0	9997546853
50	25	19793	0	10000144308
50	35	14168	0	10003265721
50	35	14075	0	10001449502
50	35	14116	0	10000921940
50	35	14099	0	9998900129
50	35	14174	0	9999967805
50	45	11023	0	10000237891
50	45	10769	0	10006945636
50	45	10982	0	9998852165
50	45	11050	0	9978510432
50	45	11007	0	9993479292
50	55	9050	0	9967962330
50	55	9050	0	9994279199
50	55	9050	0	9969203108
50	55	9050	0	9962137982
50	55	9050	0	9968134242
50	65	7676	0	10003052759
50	65	7667	0	9999987915
50	65	7700	0	9998364581
50	65	7700	0	9994381505
50	65	7682	0	10003807508
50	75	6650	0	9945745679
50	75	6650	0	9953370436
50	75	6650	0	9956846700
50	75	6650	0	9948379600
50	75	6650	0	9944773143
50	85	5900	0	9988589019
50	85	5900	0	9987162116
50	85	5900	0	9992652872
50	85	5900	0	9995700896
50	85	5900	0	9985999788
50	95	5250	0	9926066903
50	95	5250	0	9919126658
50	95	5250	0	9929095430
50	95	5250	0	9918050552
50	95	5250	0	9927926674
55	5	92434	0	10005393014
55	5	91160	0	10005637208
55	5	98367	0	10004141713
55	5	97586	0	10004358683
55	5	91368	0	10004796841
55	15	35914	0	10002060786
55	15	36178	0	10000557255
55	15	35826	0	10001436564
55	15	35864	0	10002610897
55	15	35989	0	10003350267
55	25	21794	0	10002263782
55	25	21787	0	9998595472
55	25	21800	0	9997937994
55	25	21762	0	9999918357
55	25	21825	0	10000941189
55	35	15583	0	9998113580
55	35	15575	0	9999598460
55	35	15566	0	9996851215
55	35	15613	0	10004680986
55	35	15620	0	9991605416
55	45	12166	0	10006027428
55	45	12155	0	9987897564
55	45	12164	0	9999313914
55	45	12155	0	9997635295
55	45	11725	0	10001371383
55	55	9810	0	9998591736
55	55	9953	0	9999629626
55	55	9949	0	9999391994
55	55	9943	0	10000929402
55	55	9955	0	9989890397
55	65	8416	0	9987554186
55	65	8429	0	9997824266
55	65	8470	0	9994203290
55	65	8470	0	9997513349
55	65	8415	0	9963454266
55	75	7315	0	9944082203
55	75	7315	0	9946616698
55	75	7315	0	9947478397
55	75	7315	0	9944433189
55	75	7315	0	9947252492
55	85	6490	0	9982286429
55	85	6490	0	9986147462
55	85	6490	0	9989482328
55	85	6490	0	9985479515
55	85	6490	0	9995822230
55	95	5775	0	9971577590
55	95	5775	0	9946497097
55	95	5744	0	9998955969
55	95	5775	0	9956853246
55	95	5775	0	9934005041
60	15	39309	0	10001386824
60	15	37568	0	10002311985
60	15	37631	0	10001355501
60	15	38961	0	9978288983
60	15	39411	0	10001746108
60	25	23446	0	10008039723
60	25	24117	0	9999105806
60	25	23813	0	9998836789
60	25	23683	0	10000467402
60	25	23767	0	9999457217
60	35	17040	0	9997910817
60	35	17040	0	9987362661
60	35	16981	0	10001061245
60	35	16852	0	10000833894
60	35	15776	0	9999575105
60	45	13260	0	9978204946
60	45	13260	0	9970657600
60	45	13260	0	9975976148
60	45	13246	0	9996842602
60	45	13160	0	10002845380
60	55	10855	0	10000489629
60	55	10825	0	10000213313
60	55	10829	0	10000118213
60	55	10868	0	10000437383
60	55	10860	0	9965786175
60	65	9190	0	10000336685
60	65	9200	0	10006331895
60	65	9240	0	10004598548
60	65	9239	0	10005075730
60	65	9240	0	9998192206
60	75	7980	0	9977761816
60	75	7980	0	9989719191
60	75	7920	0	9999735129
60	75	7923	0	9999980686
60	75	7969	0	10001386115
60	85	7065	0	10000165063
60	85	7078	0	9999488850
60	85	7080	0	9989183819
60	85	7074	0	9999391158
60	85	7080	0	9992275096
60	95	6300	0	9921560324
60	95	6300	0	9921996251
60	95	6300	0	9930158841
60	95	6300	0	9920284009
60	95	6300	0	9920638476
60	5	100798	0	10005477031
60	5	99188	0	10007431654
60	5	90944	0	10007432295
60	5	107045	0	10008675900
60	5	88845	0	10005159103
65	5	98766	0	10015409791
65	5	92470	0	10004401926
65	5	112244	0	10006236494
65	5	99146	0	10005165034
65	5	46423	0	4912034987
65	5	49877	0	10033654969
65	5	53673	0	10025372208
65	5	57372	0	10007633309
65	5	55459	0	9991466813
65	5	49877	0	10033654969
65	5	53673	0	10025372208
65	5	57372	0	10007633309
65	5	55459	0	9991466813
65	5	64414	0	10017766919
65	15	33791	0	10042413283
65	15	36058	0	10001468519
65	15	30467	0	9995320961
65	15	29913	0	10000654006
65	15	29343	0	10005632490
65	25	22812	0	10001192563
65	25	23280	0	10008716078
65	25	23743	0	10004040708
65	25	23446	0	9994001668
65	25	23756	0	9999323025
65	35	17071	0	10016129371
65	35	17356	0	10007706196
65	35	16794	0	9997024114
65	35	17519	0	10000992910
65	35	17130	0	9988729476
65	45	13453	0	9999905377
65	45	13710	0	9996718612
65	45	13438	0	10002156005
65	45	13484	0	9992017906
65	45	13655	0	10002147079
65	55	11350	0	9986091167
65	55	11177	0	10043106900
65	55	11298	0	9997694216
65	55	11256	0	10003490888
65	55	11417	0	10004013021
65	65	9621	0	9998557121
65	65	9591	0	10001354536
65	65	9620	0	10002165713
65	65	9638	0	10009938363
65	65	9595	0	9993668149
65	75	8488	0	9983278015
65	75	8383	0	9998874038
65	75	8491	0	10011257654
65	75	8434	0	9990144290
65	75	8459	0	9999232888
65	85	7482	0	10005587950
65	85	7418	0	9986069025
65	85	7464	0	10000845003
65	85	7459	0	10000288854
65	85	7446	0	9989765360
65	95	6664	0	9999230964
65	95	6682	0	10001971776
65	95	6690	0	9994916876
65	95	6736	0	10006938543
65	95	6704	0	9995349416
70	5	57028	0	10012641149
70	5	54509	0	10017793325
70	5	58243	0	10005571937
70	5	69057	0	10012603332
70	5	56875	0	10011446201
70	15	38783	0	10003925774
70	15	37045	0	10019514745
70	15	38828	0	10000532961
70	15	35845	0	10003336113
70	15	37521	0	10006707732
70	25	24224	0	10007300698
70	25	24639	0	10022282232
70	25	25678	0	10002223761
70	25	25368	0	10000048203
70	25	24456	0	9990544501
70	35	18679	0	9999540684
70	35	18235	0	9999194004
70	35	18950	0	10003077729
70	35	18047	0	10004898105
70	35	18780	395	10004645254
70	45	14863	0	10006415088
70	45	14772	0	9999803625
70	45	14689	0	10006514845
70	45	14680	0	10002143644
70	45	14731	0	10009667857
70	55	12166	0	10003282576
70	55	12323	0	10015250052
70	55	12266	0	10000706763
70	55	12196	0	9998961791
70	55	12100	0	10003780780
70	65	10364	0	10001143010
70	65	10179	0	10010127389
70	65	10390	0	9987334432
70	65	10385	0	9998439313
70	65	10397	0	9986855056
70	75	9082	0	10001376953
70	75	9070	0	9993657301
70	75	9020	0	10002195959
70	75	9075	0	10008365934
70	75	9036	0	10005238529
70	85	8019	0	10001568974
70	85	7986	0	9985136593
70	85	8003	0	9994657237
70	85	7982	0	9973159287
70	85	8028	0	9996863138
70	95	7243	0	10001220371
70	95	7217	0	10003663456
70	95	7219	0	10007466366
70	95	7221	0	9998807133
70	95	7265	0	9999190194
75	5	73015	0	10012866207
75	5	73735	0	10023068048
75	5	70493	0	10009014800
75	5	78610	0	10005577042
75	5	100360	0	10004974949
75	15	48997	0	10001153971
75	15	47681	0	10001095379
75	15	48728	0	10000632661
75	15	49165	0	10002814812
75	15	47554	0	10000488128
75	25	29727	0	9999159205
75	25	29644	0	10009721873
75	25	29591	0	9988173042
75	25	29694	0	9999520264
75	25	29724	0	10001665090
75	35	21066	0	10001927841
75	35	21207	0	10001426884
75	35	21182	0	10000910935
75	35	21006	0	10001054790
75	35	21040	0	10003992063
75	45	16575	0	9997246836
75	45	16471	0	10006028518
75	45	16513	0	10002840504
75	45	16258	0	9999097966
75	45	16418	0	10001672808
75	55	13498	0	10002938510
75	55	13568	0	10001664317
75	55	13274	0	10000098672
75	55	13269	0	9986618150
75	55	13146	0	10001738568
75	65	11309	0	10001873413
75	65	11191	0	10002828994
75	65	11465	0	9997162813
75	65	11342	0	10000735387
75	65	11468	0	10000662063
75	75	9891	0	9992432339
75	75	9908	0	10005852021
75	75	9923	0	9996213565
75	75	9975	0	9997419068
75	75	9880	0	9992378319
75	85	8777	0	10001876903
75	85	8780	0	9999257624
75	85	8765	0	9996135041
75	85	8787	0	10001724251
75	85	8752	0	10000640239
75	95	7875	0	9952699110
75	95	7875	0	9935838251
75	95	7875	0	9976128170
75	95	7875	0	9942402260
75	95	7875	0	9981306735
80	5	91952	0	10004683637
80	5	86200	0	10008524571
80	5	81471	0	10007034794
80	5	52872	0	10009747060
80	5	66842	0	10023162597
80	15	41883	0	10013166370
80	15	47177	0	10001204824
80	15	48852	0	10000803437
80	15	46404	0	10003999793
80	15	34134	0	10001473934
80	25	28387	0	10000763103
80	25	26313	0	10002952093
80	25	28467	0	10001325773
80	25	30812	0	10013720454
80	25	30985	0	10006945592
80	35	21811	0	10024271551
80	35	22252	0	10002592879
80	35	21233	0	9944884417
80	35	22560	0	10014677502
80	35	17277	0	8068818277
80	35	22117	0	9999740582
80	35	21609	0	10008196846
80	35	21463	0	9998204557
80	35	21930	0	10005144620
80	35	22365	0	10000678180
80	45	17366	0	9999981315
80	45	17599	0	10000173345
80	45	17497	0	10016360700
80	45	17571	0	10001131915
80	45	17546	0	10000157151
80	55	14308	0	9999462878
80	55	14087	0	10000387979
80	55	14437	0	10000372912
